,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,30_day_MA,50_day_MA,100_day_MA,200_day_MA,4_week_high,4_week_low,10_week_high,10_week_low,52_week_high,52_week_low
2022-01-25,291.52,294.99,285.17,288.49,285.779391063057,72848638,0.0,1.0,317.8690218790181,317.8690218790181,313.1422473287563,289.5003106762669,339.232390965177,285.779391063057,339.886189703787,285.779391063057,339.886189703787,196.337171793006
2022-01-24,292.2,297.11,276.05,296.37,293.585351760401,86035393,0.0,1.0,319.6537603548703,319.6537603548703,313.2689375052845,289.33129377066285,339.232390965177,293.248546349602,339.886189703787,293.248546349602,339.886189703787,196.337171793006
2022-01-21,302.685,304.11,295.61,296.03,293.248546349602,57984403,0.0,1.0,320.86659003513034,320.86659003513034,313.3180624730249,289.122951673338,339.232390965177,293.248546349602,339.886189703787,292.99025274692,339.886189703787,196.337171793006
2022-01-20,309.07,311.6494,301.14,301.6,298.766211461811,35380675,0.0,1.0,322.15239422106345,322.15239422106345,313.38746391282064,288.9034934462572,339.321545338624,298.766211461811,339.886189703787,289.598681193742,339.886189703787,196.337171793006
2022-01-19,306.29,313.9093,302.7,303.33,300.479956640289,45485618,0.0,1.0,323.252625229674,323.252625229674,313.3634222819293,288.6399543838793,339.321545338624,299.806345818691,339.886189703787,289.598681193742,339.886189703787,196.337171793006
2022-01-18,304.07,309.8,301.74,302.65,299.806345818691,41717982,0.0,1.0,324.00746559152384,324.00746559152384,313.3160137821146,288.35780339565036,339.321545338624,299.806345818691,339.886189703787,289.598681193742,339.886189703787,196.337171793006
2022-01-14,304.25,310.82,303.75,310.2,307.28540714673,39846414,0.0,1.0,324.67975560758947,324.67975560758947,313.30421424455466,288.0849774575834,339.321545338624,301.936144739921,339.886189703787,289.598681193742,339.886189703787,196.337171793006
2022-01-13,320.4658,320.88,304.0,304.8,301.936144739921,45365979,0.0,1.0,325.3167140756596,325.3167140756596,313.2236557515786,287.74167273065956,339.321545338624,301.936144739921,339.886189703787,289.598681193742,339.886189703787,196.337171793006
2022-01-12,319.67,323.41,317.08,318.27,315.279582632463,34372217,0.0,1.0,326.15146317222843,326.15146317222843,313.2166624490057,287.392720072766,339.321545338624,310.930830416556,339.886189703787,285.524840144445,339.886189703787,196.337171793006
2022-01-11,313.38,316.61,309.89,314.98,312.020494980906,29267314,0.0,1.0,326.5582712762524,326.5582712762524,313.07336725803094,286.95775152745,339.321545338624,310.930830416556,339.886189703787,279.938140647229,339.886189703787,196.337171793006
2022-01-10,309.485,314.72,304.69,314.27,311.317166034826,44289467,0.0,1.0,327.27315727074273,327.27315727074273,312.88761329899853,286.55576785561715,339.321545338624,310.930830416556,339.886189703787,279.938140647229,339.886189703787,196.337171793006
2022-01-07,314.15,316.5,310.09,314.04,311.089327080462,32720018,0.0,1.0,327.78199760215585,327.78199760215585,312.6491693286071,286.1634055186856,339.321545338624,310.930830416556,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2022-01-06,313.15,318.7,311.49,313.88,310.930830416556,39646148,0.0,1.0,328.5701883037025,328.5701883037025,312.43066917590664,285.7518005883746,339.321545338624,310.930830416556,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2022-01-05,325.86,326.07,315.98,316.38,313.407340790079,40054327,0.0,1.0,329.3560675955671,329.3560675955671,312.22875480033906,285.3563483295551,339.321545338624,313.407340790079,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2022-01-04,334.83,335.2,326.12,329.01,325.918671197117,32674306,0.0,1.0,330.1303898390219,330.1303898390219,311.9848046510598,284.9589505698054,339.321545338624,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2022-01-03,335.35,338.0,329.78,334.75,331.604739014726,28918013,0.0,1.0,330.59597378924434,330.59597378924434,311.5857395767226,284.49116836981744,339.321545338624,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-31,338.51,339.355,335.85,336.32,333.159987529298,17772880,0.0,1.0,330.8112650910492,330.8112650910492,311.1015886149907,283.96718933673816,339.321545338624,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-30,341.91,343.13,338.82,339.32,336.131799977526,15994471,0.0,1.0,330.90372147832744,330.90372147832744,310.5968520014343,283.4372556218629,339.886189703787,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-29,341.3,344.3,339.68,341.95,338.737088890472,15041956,0.0,1.0,330.88953667848557,330.88953667848557,310.0810495869701,282.92357707206924,339.886189703787,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-28,343.15,343.81,340.32,341.25,338.043665985886,15661467,0.0,1.0,330.67512693098263,330.67512693098263,309.55034620170414,282.4001705796581,339.886189703787,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-27,335.46,342.48,335.43,342.45,339.232390965177,19947029,0.0,1.0,330.5052552016749,330.5052552016749,309.0271691827403,281.8659541037894,339.886189703787,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-23,332.75,336.39,332.73,334.69,331.545302765761,19617848,0.0,1.0,330.1543614253108,330.1543614253108,308.46239936162414,281.3304217520249,339.886189703787,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-22,328.3,333.605,325.75,333.2,330.069302583142,24831493,0.0,1.0,330.005979319426,330.005979319426,307.9805204846082,280.8401187706412,339.886189703787,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-21,323.29,327.73,319.8,327.29,324.214832060133,24740597,0.0,1.0,330.07654059668255,330.07654059668255,307.4907030145923,280.33400781379555,339.886189703787,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-20,320.05,322.8,317.57,319.91,316.904173437494,28326532,0.0,1.0,330.37652916557397,330.37652916557397,307.06031845569106,279.863864676204,339.886189703787,316.904173437494,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-17,320.88,324.92,317.25,323.8,320.757623578695,47983713,0.0,1.0,330.88955366771313,330.88955366771313,306.718732120309,279.39881598479644,339.886189703787,319.975046300662,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-16,335.71,336.76,323.02,324.9,321.847288143045,35034831,0.0,1.0,331.2866545858473,331.2866545858473,306.33584797631875,278.93522645044067,339.886189703787,319.975046300662,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-15,328.61,335.19,324.5,334.65,331.505678599785,35381122,0.0,1.0,331.5670112469799,331.5670112469799,305.9452252520521,278.4422129149305,339.886189703787,319.975046300662,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-14,333.22,334.64,324.11,328.34,325.254966417013,44438699,0.0,1.0,331.4967464647899,331.4967464647899,305.4827896984413,277.90499363104135,339.886189703787,319.975046300662,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-13,340.68,343.79,339.08,339.4,336.211048309479,28899431,0.0,1.0,331.51090961017013,331.51090961017013,305.08898001830704,277.43009290401653,339.886189703787,319.975046300662,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-10,334.98,343.0,334.79,342.54,339.321545338624,38095694,0.0,1.0,331.2340297536405,331.2340297536405,304.55077211066714,276.91552579883967,339.886189703787,319.975046300662,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-09,334.41,336.489,332.12,333.1,329.970242168201,22214158,0.0,1.0,330.6138483421881,330.6138483421881,303.9346803894855,276.3629567027272,339.886189703787,319.975046300662,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-08,335.31,335.5,330.8,334.97,331.822671927596,24760988,0.0,1.0,330.26648437914963,330.26648437914963,303.3915742751218,275.84045468724156,339.886189703787,319.975046300662,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-07,331.64,335.8,330.1,334.92,331.773141720126,31021936,0.0,1.0,329.42691673720725,329.42691673720725,302.8071465787953,275.3360631659834,339.886189703787,319.975046300662,339.886189703787,278.761472965514,339.886189703787,196.337171793006
2021-12-06,323.95,327.45,319.23,326.19,323.125167495783,30032556,0.0,1.0,328.52373954168195,328.52373954168195,302.26012407352164,274.8256176801022,339.886189703787,319.549323277048,339.886189703787,278.761472965514,339.886189703787,193.954902760883
2021-12-03,331.99,332.7,318.03,323.01,319.975046300662,41779279,0.0,1.0,327.9427768290456,327.9427768290456,301.80234461768765,274.3645167555137,339.886189703787,306.635642669323,339.886189703787,278.761472965514,339.886189703787,191.892592516852
2021-12-02,330.3,333.49,327.8028,329.49,326.394161188834,30765980,0.0,1.0,327.5195539627102,327.5195539627102,301.39067242612776,273.95096990343643,339.886189703787,304.67782585437,339.886189703787,278.761472965514,339.886189703787,191.892592516852
2021-12-01,335.13,339.28,329.39,330.08,326.978617636985,33401146,0.0,1.0,326.7719450053195,326.7719450053195,300.8997095856496,273.5192107239199,339.886189703787,304.67782585437,339.886189703787,278.761472965514,339.886189703787,191.892592516852
2021-11-30,335.32,337.78,328.99,330.59,327.483825753184,42885609,0.0,1.0,326.0318812671363,326.0318812671363,300.3667818080536,273.08654774842887,339.886189703787,304.67782585437,339.886189703787,278.761472965514,339.886189703787,191.892592516852
2021-11-29,334.94,339.03,334.74,336.63,333.467074815615,28563481,0.0,1.0,325.2439949721159,325.2439949721159,299.8349207009444,272.6461521466424,339.886189703787,303.965892467114,339.886189703787,278.761472965514,339.886189703787,191.892592516852
2021-11-26,334.35,337.93,328.12,329.68,326.582375977221,24217242,0.0,1.0,324.155150614239,324.155150614239,299.2380952469893,272.1821766161207,339.886189703787,303.965892467114,339.886189703787,278.761472965514,339.886189703787,190.739262617347
2021-11-24,336.28,338.16,333.911,337.91,334.735048126859,21661307,0.0,1.0,323.24767479424423,323.24767479424423,298.7348878566415,271.75016864313335,339.886189703787,303.847236902571,339.886189703787,278.761472965514,339.886189703787,190.739262617347
2021-11-23,337.05,339.45,333.56,337.68,334.507209172495,30427563,0.0,1.0,321.8561816149129,321.8561816149129,298.1277512185993,271.2691944809609,339.886189703787,300.80174407931,339.886189703787,278.761472965514,339.886189703787,189.84983023722
2021-11-22,344.62,349.67,339.55,339.83,336.637008093725,31031113,0.0,1.0,320.3592306822878,320.3592306822878,297.52279428055806,270.7940257932099,339.886189703787,299.358101377375,339.886189703787,278.761472965514,339.886189703787,189.194973429873
2021-11-19,342.64,345.1,342.2,343.11,339.886189703787,21963403,0.0,1.0,318.8357822889918,318.8357822889918,296.8368321799575,270.3018226755428,339.886189703787,292.99025274692,339.886189703787,278.761472965514,339.886189703787,184.669619671645
2021-11-18,338.18,342.45,337.12,341.27,338.063478068874,22463533,0.0,1.0,317.2244629670317,317.2244629670317,296.11146999526585,269.79204744403006,338.063478068874,289.598681193742,338.063478068874,278.761472965514,338.063478068874,183.496741807741
2021-11-17,338.94,342.19,338.0,339.12,335.933679147644,19053380,0.62,1.0,315.6739006995688,315.6739006995688,295.4092694040594,269.290452514762,335.933679147644,289.598681193742,335.933679147644,278.761472965514,335.933679147644,182.059966424459
2021-11-16,335.68,340.67,335.51,339.51,335.706255982271,20886832,0.0,1.0,314.13698153995114,314.13698153995114,294.70191800461566,268.8043693346824,335.706255982271,289.598681193742,335.706255982271,278.761472965514,335.706255982271,182.059966424459
2021-11-15,337.54,337.88,334.034,336.07,332.304796465382,16723009,0.0,1.0,312.4642676786903,312.4642676786903,293.9603257060184,268.3022808325588,333.214489126875,289.598681193742,333.214489126875,278.761472965514,333.214489126875,182.059966424459
2021-11-12,333.92,337.23,333.79,336.72,332.947514106654,23484434,0.0,1.0,310.7187124847518,310.7187124847518,293.2692291562247,267.81788729028364,333.214489126875,289.598681193742,333.214489126875,278.761472965514,333.214489126875,182.059966424459
2021-11-11,331.25,333.7746,330.51,332.43,328.705577674255,16849844,0.0,1.0,309.14916304488503,309.14916304488503,292.557740859723,267.29250785400626,333.214489126875,285.524840144445,333.214489126875,278.761472965514,333.214489126875,182.059966424459
2021-11-10,334.57,334.6303,329.92,330.8,327.093839589217,25500938,0.0,1.0,307.4843595545936,307.4843595545936,291.89099113179935,266.8225738568997,333.214489126875,279.938140647229,333.214489126875,278.761472965514,333.214489126875,178.785682387728
2021-11-09,337.1071,338.72,334.53,335.95,332.186140900839,19890003,0.0,1.0,305.9418372155393,305.9418372155393,291.2119361964221,266.331079954126,333.214489126875,279.938140647229,333.214489126875,278.761472965514,333.214489126875,178.785682387728
2021-11-08,337.3,337.65,334.44,336.99,333.214489126875,20897001,0.0,1.0,304.2137507574919,304.2137507574919,290.4503775942574,265.81132477700436,333.214489126875,278.761472965514,333.214489126875,278.761472965514,333.214489126875,178.785682387728
2021-11-05,338.51,338.79,334.4217,336.06,332.29490850167,22570098,0.0,1.0,302.8024087370152,302.8024087370152,289.6930428726125,265.2726746134693,332.670651122721,278.761472965514,332.670651122721,278.761472965514,332.670651122721,178.697716547935
2021-11-04,332.89,336.54,329.51,336.44,332.670651122721,23992202,0.0,1.0,301.5924515774706,301.5924515774706,288.9101652381815,264.7210378465909,332.670651122721,278.761472965514,332.670651122721,278.761472965514,332.670651122721,178.697716547935
2021-11-03,333.9,334.9,330.65,334.0,330.257987977021,21500082,0.0,1.0,300.3768912384894,300.3768912384894,288.13320175272673,264.1627087307581,330.257987977021,278.761472965514,330.257987977021,278.761472965514,330.257987977021,177.30003709345
2021-11-02,330.31,333.45,330.0,333.13,329.397735134087,25719044,0.0,1.0,299.209452322906,299.209452322906,287.39546439876545,263.6133484504649,329.397735134087,278.761472965514,329.397735134087,278.761472965514,329.397735134087,177.30003709345
2021-11-01,331.355,331.49,326.37,329.37,325.679860778417,26840400,0.0,1.0,297.9461001593172,297.9461001593172,286.64659166468914,263.0294856351943,327.904652613592,278.761472965514,327.904652613592,278.761472965514,327.904652613592,177.30003709345
2021-10-29,324.13,332.0,323.9,331.62,327.904652613592,34765982,0.0,1.0,296.79019720139763,296.79019720139763,285.9284828538925,262.4455961918364,327.904652613592,278.761472965514,327.904652613592,278.761472965514,327.904652613592,177.30003709345
2021-10-28,324.325,324.87,321.3601,324.35,320.71610299505,26297943,0.0,1.0,295.7437210418896,295.7437210418896,285.15210444165047,261.8524001824294,320.71610299505,278.761472965514,320.71610299505,278.761472965514,320.71610299505,177.30003709345
2021-10-27,316.0,326.0973,316.0,323.17,319.549323277048,52588690,0.0,1.0,295.11319855586163,295.11319855586163,284.43754519223626,261.3114543405224,319.549323277048,278.761472965514,319.549323277048,277.712373220455,319.549323277048,177.30003709345
2021-10-26,311.0,312.395,308.5967,310.11,306.635642669323,28107349,0.0,1.0,294.5083847754846,294.5083847754846,283.74689124329956,260.7694166558306,307.278360310596,278.761472965514,307.278360310596,275.659630731831,307.278360310596,177.30003709345
2021-10-25,309.36,309.4,306.46,308.13,304.67782585437,17554469,0.0,1.0,294.16823882379566,294.16823882379566,283.15556985853806,260.30452176986506,307.278360310596,278.761472965514,307.278360310596,273.379902294947,307.278360310596,177.30003709345
2021-10-22,310.4,311.09,307.8,309.16,305.696286116694,17449332,0.0,1.0,293.80106577129425,293.80106577129425,282.53369235422315,259.8598782581362,307.278360310596,278.761472965514,307.278360310596,273.379902294947,307.278360310596,177.30003709345
2021-10-21,307.1702,311.02,306.36,310.76,307.278360310596,16918100,0.0,1.0,293.35775539821134,293.35775539821134,281.91732188457786,259.40360965358616,307.278360310596,278.761472965514,307.278360310596,273.379902294947,307.278360310596,175.966328738335
2021-10-20,309.21,309.7,306.11,307.41,303.965892467114,16537069,0.0,1.0,292.91246743238605,292.91246743238605,281.2861175684207,258.90976296324123,304.776705491489,278.761472965514,304.776705491489,273.379902294947,304.776705491489,175.20604658902
2021-10-19,308.348,309.3,307.22,308.23,304.776705491489,17682139,0.0,1.0,292.6751563033007,292.6751563033007,280.7105391464391,258.46023069634606,304.776705491489,278.761472965514,304.776705491489,273.379902294947,304.776705491489,175.20604658902
2021-10-18,303.57,308.21,302.69,307.29,303.847236902571,22729297,0.0,1.0,292.40982927703175,292.40982927703175,280.12320108113295,258.00561287093274,303.847236902571,278.761472965514,303.847236902571,273.379902294947,303.847236902571,175.20604658902
2021-10-15,302.34,304.45,300.5191,304.21,300.80174407931,25384803,0.0,1.0,292.20712602093806,292.20712602093806,279.56667202202954,257.57887554924616,301.800428414211,278.761472965514,301.800428414211,273.379902294947,301.800428414211,175.20604658902
2021-10-14,299.21,303.27,297.83,302.75,299.358101377375,27262902,0.0,1.0,292.1062687910769,292.1062687910769,279.0428677506413,257.16373090542254,301.800428414211,278.761472965514,301.800428414211,273.379902294947,301.800428414211,175.20604658902
2021-10-13,294.91,297.28,293.49,296.31,292.99025274692,23424025,0.0,1.0,292.0759457023604,292.0759457023604,278.5242230892565,256.7679368021977,301.800428414211,278.761472965514,301.800428414211,273.379902294947,301.800428414211,175.20604658902
2021-10-12,295.34,295.44,292.35,292.88,289.598681193742,17974143,0.0,1.0,292.259532228611,292.259532228611,278.0138920807091,256.4079605595107,301.800428414211,278.761472965514,301.800428414211,273.379902294947,301.800428414211,175.20604658902
2021-10-11,292.92,297.97,292.745,294.23,290.933556294847,19298634,0.0,1.0,292.6125325331254,292.6125325331254,277.5504051177901,256.0540869345624,301.800428414211,278.761472965514,301.800428414211,273.379902294947,301.800428414211,174.319050748152
2021-10-08,296.219,296.6409,293.76,294.85,291.546610044984,17685700,0.0,1.0,292.793482269053,292.793482269053,277.0404097175053,255.68504139327285,301.800428414211,278.761472965514,301.800428414211,268.040798033673,301.800428414211,170.156993341003
2021-10-07,295.175,296.64,293.92,294.85,291.546610044984,20430471,0.0,1.0,292.93323215618096,292.93323215618096,276.51837601503763,255.32727325331373,301.800428414211,278.761472965514,301.800428414211,267.349971234617,301.800428414211,170.156993341003
2021-10-06,285.78,293.63,285.5093,293.11,289.826104359116,28002559,0.0,1.0,293.1692248901046,293.1692248901046,276.0170194889554,254.96287408437874,301.800428414211,278.761472965514,301.800428414211,267.349971234617,301.800428414211,170.156993341003
2021-10-05,284.0464,290.398,284.0464,288.76,285.524840144445,24993024,0.0,1.0,293.48267333977145,293.48267333977145,275.5621114549054,254.5874299506112,301.800428414211,278.761472965514,301.800428414211,265.198539203271,301.800428414211,165.51732278877
